,month,day,period,latitude,longitude,runup_ht,runup_ht_r,runup_hori,dist_from_,hour,cause_code,event_vali,eq_mag_unk,eq_mag_mb,eq_mag_ms,eq_mag_mw,eq_mag_mfa,eq_magnitu,eq_magni_1,eq_depth,max_event_,ts_mt_ii,ts_intensi,num_runup,num_slides,map_slide_,map_eq_id,human_damages,country_bangladesh,country_canada,country_chile,country_china,country_colombia,country_costa rica,country_dominican republic,country_ecuador,country_egypt,country_el salvador,country_fiji,country_france,country_french polynesia,country_greece,country_haiti,country_india,country_indonesia,country_italy,country_jamaica,country_japan,country_kenya,country_madagascar,country_malaysia,country_maldives,country_mexico,country_micronesia,country_myanmar,country_new caledonia,country_new zealand,country_nicaragua,country_norway,country_pakistan,country_panama,country_papua new guinea,country_peru,country_philippines,country_portugal,country_russia,country_samoa,country_solomon islands,country_somalia,country_south korea,country_spain,country_sri lanka,country_taiwan,country_tanzania,country_tonga,country_turkey,country_united kingdom,country_united states,country_vanuatu,country_venezuela,country_yemen
762,3,11,0.0,36.333,140.583,4.63,3,0.0,270,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,730,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
406,8,16,0.0,7.9167,124.3333,0.0,0,0.0,183,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,738,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,3,9,0.0,-0.066667,97.86667,0.0,0,300.0,17,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,750,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
382,12,12,0.0,-8.43,122.512,7.1,4,0.0,68,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,750,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,7,17,0.0,-7.68,108.6,0.0,0,0.0,219,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,791,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
806,3,11,0.0,39.35,141.917,19.0,5,0.0,124,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,802,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
364,7,17,0.0,-3.033,142.1,15.03,5,0.0,54,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
811,3,11,0.0,39.267,141.883,9.0,4,0.0,116,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,884,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
708,3,11,0.0,38.1667,140.8833,0.0,0,0.0,131,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,911,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,3,9,0.0,0.009,98.0,0.0,0,0.0,0,0,1,4,0.0,0.0,7.0,0.0,0,7.0,7,20,0.0,0.0,2.0,4,0,0,6142,950,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
822,7,13,0.0,38.5,143.8,0.0,0,0.0,0,0,1,4,0.0,0.0,8.6,0.0,0,8.6,8,0,0.0,4.0,4.0,5,0,0,247,1000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
304,8,3,0.0,13.0,-87.5,0.0,0,0.0,0,0,3,4,0.0,0.0,6.0,0.0,0,6.0,6,100,0.0,0.0,0.0,1,0,0,3974,1000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
590,6,16,0.0,34.88,132.43,10.0,5,0.0,58,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
594,4,16,0.0,34.3,129.3,6.0,4,0.0,11,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
552,10,28,0.0,34.083,136.2,0.0,0,0.0,147,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
517,11,1,0.0,36.533,-6.3,18.3,5,0.0,334,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
280,8,3,0.0,13.03,-87.54,0.0,0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
601,5,21,0.0,32.35,130.52,0.0,0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
683,7,13,0.0,38.267,141.033,0.0,0,0.0,243,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
478,1,31,0.0,1.0,-81.5,0.0,0,0.0,0,15,1,4,0.0,0.0,8.6,8.8,0,8.8,8,25,5.0,1.0,3.0,55,0,0,2748,1000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
630,4,16,0.0,34.2,129.3,0.0,0,0.0,0,0,1,2,0.0,0.0,7.0,0.0,0,7.0,7,0,6.0,0.0,0.0,1,0,0,6997,1000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
554,2,3,0.0,34.455,136.9,0.0,0,0.0,182,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
636,6,16,0.0,34.8,131.8,0.0,0,0.0,0,0,1,3,0.0,0.0,7.5,0.0,0,7.5,7,0,10.0,3.3,3.0,2,0,0,5902,1001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
755,2,3,0.0,33.5,138.5,0.0,0,0.0,0,0,1,4,0.0,0.0,7.9,0.0,0,7.9,7,0,0.0,3.0,0.0,7,0,0,834,1001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
595,4,1,0.0,33.15,130.18,0.0,0,0.0,67,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
634,4,1,0.0,32.7,129.7,0.0,0,0.0,0,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2.5,2.0,1,0,0,0,1001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
788,3,11,0.0,38.9,141.57,0.0,0,0.0,97,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1023,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
685,3,11,0.0,38.4287,141.0085,0.0,0,0.0,120,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1044,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,2,16,0.0,-1.0,97.5,0.0,0,0.0,0,0,1,4,0.0,0.0,8.5,0.0,0,8.5,8,70,7.0,0.0,3.0,17,0,0,2043,1105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99,11,22,0.0,-8.0,115.0,0.0,0,0.0,0,0,3,3,0.0,0.0,7.0,0.0,0,7.0,7,150,0.0,1.0,1.5,1,0,0,1620,1200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89,11,22,0.0,-8.5,115.0,0.0,0,0.0,56,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
680,5,22,0.0,-39.5,-74.5,0.0,0,0.0,0,19,1,4,0.0,0.0,8.3,9.5,0,9.5,9,33,25.0,4.6,4.0,1193,22,1902,4227,1234,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
411,7,18,0.0,-8.6,123.5,0.0,0,0.0,0,0,8,4,0.0,0.0,0.0,0.0,0,0.0,0,0,9.0,0.0,0.0,1,0,0,0,1271,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
370,7,18,0.0,-8.5,123.5,9.0,4,1500.0,11,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1271,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,7,17,0.0,-9.254,107.411,0.0,0,0.0,0,8,1,4,0.0,6.1,7.2,7.7,0,7.7,7,34,20.9,0.0,0.0,196,0,0,7181,1300,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
583,12,20,0.0,33.0,135.6,0.0,0,0.0,0,19,1,4,0.0,0.0,8.1,8.1,0,8.1,8,20,6.6,2.7,2.5,304,0,0,3845,1362,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
832,3,2,0.0,39.65,141.983,3.6,3,0.0,232,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1402,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
349,7,17,0.0,-3.012,142.07,7.95,4,0.0,57,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1440,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
329,2,17,0.0,-3.583,128.067,100.0,5,0.0,40,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1461,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
